Date,Year,Team,Opponent,Win,Home,Star,Foreign,ball,OPS,BA,RBI,R,ERA,K,WHIP
2020/6/14,2020,中信兄弟,樂天桃猿,0,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/6/16,2020,中信兄弟,富邦悍將,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/6/17,2020,中信兄弟,富邦悍將,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/6/19,2020,中信兄弟,樂天桃猿,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/6/20,2020,中信兄弟,樂天桃猿,0,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/6/21,2020,中信兄弟,樂天桃猿,0,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/6/25,2020,中信兄弟,統一7-ELEVEn獅,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/6/26,2020,中信兄弟,富邦悍將,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/6/27,2020,中信兄弟,富邦悍將,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/6/28,2020,中信兄弟,富邦悍將,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/6/30,2020,中信兄弟,樂天桃猿,0,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/7/1,2020,中信兄弟,樂天桃猿,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/7/3,2020,中信兄弟,統一7-ELEVEn獅,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/7/4,2020,中信兄弟,統一7-ELEVEn獅,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/7/5,2020,中信兄弟,統一7-ELEVEn獅,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/7/7,2020,中信兄弟,樂天桃猿,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/7/8,2020,中信兄弟,樂天桃猿,0,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/7/10,2020,中信兄弟,富邦悍將,0,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/7/11,2020,中信兄弟,富邦悍將,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/7/12,2020,中信兄弟,樂天桃猿,0,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/7/14,2020,中信兄弟,統一7-ELEVEn獅,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/7/16,2020,中信兄弟,富邦悍將,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/7/24,2020,中信兄弟,統一7-ELEVEn獅,0,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/7/25,2020,中信兄弟,統一7-ELEVEn獅,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/7/26,2020,中信兄弟,統一7-ELEVEn獅,0,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/7/28,2020,中信兄弟,樂天桃猿,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/7/29,2020,中信兄弟,樂天桃猿,0,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/7/31,2020,中信兄弟,富邦悍將,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/1,2020,中信兄弟,富邦悍將,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/2,2020,中信兄弟,富邦悍將,0,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/4,2020,中信兄弟,統一7-ELEVEn獅,0,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/5,2020,中信兄弟,統一7-ELEVEn獅,0,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/7,2020,中信兄弟,樂天桃猿,0,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/8,2020,中信兄弟,樂天桃猿,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/9,2020,中信兄弟,樂天桃猿,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/12,2020,中信兄弟,統一7-ELEVEn獅,0,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/13,2020,中信兄弟,統一7-ELEVEn獅,0,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/14,2020,中信兄弟,樂天桃猿,0,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/16,2020,中信兄弟,樂天桃猿,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/19,2020,中信兄弟,富邦悍將,0,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/21,2020,中信兄弟,統一7-ELEVEn獅,NA,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/22,2020,中信兄弟,統一7-ELEVEn獅,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/23,2020,中信兄弟,統一7-ELEVEn獅,0,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/25,2020,中信兄弟,樂天桃猿,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/26,2020,中信兄弟,樂天桃猿,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/28,2020,中信兄弟,富邦悍將,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/29,2020,中信兄弟,富邦悍將,0,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/8/30,2020,中信兄弟,富邦悍將,0,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/2,2020,中信兄弟,統一7-ELEVEn獅,0,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/3,2020,中信兄弟,統一7-ELEVEn獅,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/4,2020,中信兄弟,富邦悍將,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/5,2020,中信兄弟,富邦悍將,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/6,2020,中信兄弟,富邦悍將,0,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/9,2020,中信兄弟,樂天桃猿,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/10,2020,中信兄弟,樂天桃猿,0,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/11,2020,中信兄弟,統一7-ELEVEn獅,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/13,2020,中信兄弟,統一7-ELEVEn獅,0,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/16,2020,中信兄弟,富邦悍將,0,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/17,2020,中信兄弟,富邦悍將,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/18,2020,中信兄弟,樂天桃猿,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/19,2020,中信兄弟,樂天桃猿,0,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/20,2020,中信兄弟,樂天桃猿,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/23,2020,中信兄弟,富邦悍將,0,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/24,2020,中信兄弟,富邦悍將,0,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/25,2020,中信兄弟,樂天桃猿,0,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/26,2020,中信兄弟,樂天桃猿,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/29,2020,中信兄弟,統一7-ELEVEn獅,0,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/9/30,2020,中信兄弟,統一7-ELEVEn獅,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/10/2,2020,中信兄弟,富邦悍將,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/10/3,2020,中信兄弟,富邦悍將,0,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/10/4,2020,中信兄弟,富邦悍將,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/10/7,2020,中信兄弟,樂天桃猿,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/10/8,2020,中信兄弟,樂天桃猿,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/10/9,2020,中信兄弟,統一7-ELEVEn獅,1,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/10/10,2020,中信兄弟,統一7-ELEVEn獅,0,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/10/11,2020,中信兄弟,統一7-ELEVEn獅,0,1,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/10/13,2020,中信兄弟,富邦悍將,1,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
2020/10/14,2020,中信兄弟,富邦悍將,NA,0,11,1,0,0.914875,0.315583791,67.25549451,66.38461538,3.215139648,123.5382514,1.259143898
